CHR	START	END	DF_3m1	DF_3m2	DF_29m2	DF_29m6	DF_29m7
chr17	22341293	22341660	8.82538937365144	1.91334350529715	1.05176991806759	8.45981913610303	4.95679865403106
chr17	22341892	22342287	4.41269468682572	3.82668701059429	5.25884959033797	14.0996985601717	13.879036231287
chr17	22342866	22343267	14.3412577321836	0.956671752648574	9.46592926260834	10.3397789441259	7.9308778464497
chr17	22347396	22347881	2.20634734341286	3.82668701059429	15.7765487710139	11.2797588481374	8.92223757725592
chr17	22347933	22348251	5.51586835853215	0.956671752648574	6.31061950840556	7.51983923209158	3.96543892322485
chr17	22360985	22363315	410.380605874792	454.419082508072	333.411064027427	375.051981700568	355.89814335943
chr17	22422898	22427328	89.3570674082208	6.69670226854002	118.850000741638	128.777246849568	110.04093011949
chr17	22428245	22429237	26.4761681209543	0.956671752648574	13.6730089348787	17.8596181762175	27.758072462574
chr17	22429510	22430397	12.1349103887707	3.82668701059429	21.0353983613519	21.6195377922633	2.97407919241864
chr17	22433931	22434432	13.2380840604772	0.956671752648574	8.41415934454075	11.2797588481374	21.8099140777367
chr17	22436886	22437422	6.61904203023858	6.69670226854002	9.46592926260834	13.1597186561603	1.98271946161243
chr17	22450043	22452819	514.078931015196	580.699753857684	447.002215178727	455.890253445552	515.507060019231
chr17	22473497	22473898	8.82538937365144	2.87001525794572	7.36238942647315	7.51983923209158	3.96543892322485
chr17	22474505	22475746	14.3412577321836	1.91334350529715	23.1389381974871	26.3194373123205	27.758072462574
chr17	22475841	22477207	6.61904203023858	2.87001525794572	34.7084072962306	32.8992966404007	36.6803100398299
chr17	22477935	22478309	4.41269468682572	0.956671752648574	2.10353983613519	5.63987942406869	12.8876765004808
chr17	22496683	22499991	674.039113412629	794.994226450965	734.13540281118	677.725510792254	667.185098832581
chr17	22511103	22512272	16.5476050755964	0.956671752648574	19.9836284432843	15.9796583681946	31.7235113857988
chr17	22512948	22513435	1.10317367170643	4.78335876324287	8.41415934454075	8.45981913610303	10.9049570388683
chr17	22517220	22517588	6.61904203023858	0.956671752648574	9.46592926260834	10.3397789441259	6.93951811564349
chr17	22560261	22562466	471.055157818646	549.129586020281	465.934073703944	477.509791237815	449.085958055214
chr17	22592638	22593208	5.51586835853215	0.956671752648574	11.5694690987435	12.2197387521488	14.8703959620932
chr17	22848096	22848492	2.20634734341286	0.956671752648574	8.41415934454075	9.39979904011448	7.9308778464497
chr17	22848824	22849702	19.8571260907157	2.87001525794572	28.397787787825	25.3794574083091	11.8963167696746
chr17	22850042	22852844	44.1269468682572	11.4800610317829	39.9672568865686	68.6185329928357	63.4470227715976
chr17	22875098	22877463	367.356832678241	374.058655285592	420.707967227037	399.491459204865	370.768539321524
chr17	22912578	22912988	9.92856304535787	6.69670226854002	14.7247788529463	6.57985932808013	7.9308778464497
chr17	22913308	22914216	11.0317367170643	0.956671752648574	16.8283186890815	16.9196382722061	12.8876765004808
chr17	22916112	22916533	2.20634734341286	0.956671752648574	11.5694690987435	14.0996985601717	8.92223757725592
chr17	22919250	22919841	13.2380840604772	0.956671752648574	1.05176991806759	10.3397789441259	15.8617556928994
chr17	22953586	22955324	270.277549568075	358.751907243215	276.615488451777	295.153689859595	327.14871116605
chr17	22987519	22990997	57.3650309287343	1.91334350529715	59.9508853298528	96.8179301131791	113.015009311908
chr17	22993090	22993448	5.51586835853215	0.956671752648574	7.36238942647315	15.0396784641832	6.93951811564349
chr17	23002552	23004655	366.253659006535	423.805586423318	398.620798947618	415.47111757306	396.543892322485
chr17	23312297	23313189	17.6507787473029	0.956671752648574	14.7247788529463	30.0793569283663	17.8444751545118
chr17	23313245	23314386	26.4761681209543	3.82668701059429	23.1389381974871	29.1393770243549	22.8012738085429
chr17	23314562	23314888	5.51586835853215	0.956671752648574	6.31061950840556	6.57985932808013	3.96543892322485
chr17	23328932	23331126	391.626653455783	462.072456529261	371.27478107786	401.371419012888	411.414288284578
chr17	23670132	23671114	16.5476050755964	5.74003051589144	23.1389381974871	21.6195377922633	30.7321516549926
chr17	23671974	23672896	17.6507787473029	8.61004577383716	31.5530975420278	26.3194373123205	23.7926335393491
chr17	23674741	23675630	22.0634734341286	1.91334350529715	28.397787787825	29.1393770243549	34.6975905782175
chr17	23677893	23678212	4.41269468682572	0.956671752648574	6.31061950840556	13.1597186561603	5.94815838483728
chr17	23679200	23679631	15.44443140389	4.78335876324287	3.15530975420278	10.3397789441259	9.91359730806213
chr17	23682992	23684969	454.507552743049	488.859265603421	424.915046899308	410.771218053003	403.483410438129
chr17	23685650	23688757	525.110667732261	494.599296119312	443.846905424524	521.688846726353	511.541621096006
chr17	23699847	23702402	675.142287084335	729.940547270862	632.113720758624	639.186334727784	644.383825024038
chr17	23721927	23723843	325.436233153397	354.925220232621	313.427435584143	328.052986499995	317.235113857988
chr17	23729145	23730530	151.134793023781	154.980823929069	159.869027546274	141.936965505729	142.755801236095
chr17	23735313	23737186	233.872818401763	226.731205377712	232.441151892938	250.034654467045	228.012738085429
chr17	23781366	23782474	52.9523362419086	33.4835113427001	58.8991154117852	60.1587138567326	60.472943579179
chr17	23809688	23814969	1565.40344015142	1674.175567135	1484.04735439337	1397.75011726502	1376.00730635902
chr17	23836154	23837386	48.5396415550829	14.3500762897286	37.8637170504334	141.936965505729	28.7494321933802
chr17	23862439	23864605	399.348869157728	371.188640027647	379.688940422401	337.45278554011	388.613014476035
chr17	23875578	23878004	359.634616976296	421.892242918021	309.220355911873	264.134353027217	309.304236011538
chr17	23879444	23879797	1.10317367170643	1.91334350529715	17.8800886071491	5.63987942406869	1.98271946161243
chr17	23882540	23883035	11.0317367170643	1.91334350529715	11.5694690987435	7.51983923209158	8.92223757725592
chr17	23886026	23886985	59.5713782721472	38.2668701059429	43.1225666407713	37.5991961604579	39.6543892322485
chr17	23907073	23909336	454.507552743049	563.47966231001	463.830533867809	445.550474501426	497.662584864719
chr17	23922484	23923861	94.872935766753	102.363877533397	90.452212953813	102.457809537248	99.1359730806213
chr17	23926699	23928446	150.031619352074	150.197465165826	161.972567382409	137.237065985671	174.479312621893
chr17	23939136	23944696	1094.34828233278	1087.73578276143	964.473014867983	1024.57809537248	965.584377805251
chr17	23963962	23967207	567.031267257105	636.186715511301	524.833189115729	580.907580679074	505.593462711169
chr17	24061223	24062699	196.364913563745	186.550991766472	192.47389500637	172.956302338106	201.246025353661
chr17	24137815	24138672	6.61904203023858	0.956671752648574	28.397787787825	13.1597186561603	20.8185543469305
chr17	24157521	24158298	7.72221570194501	11.4800610317829	11.5694690987435	20.6795578882518	11.8963167696746
chr17	24208283	24210841	515.182104686903	576.87306684709	477.503542802687	516.988947206296	514.515700288424
chr17	24276589	24279601	661.904203023858	571.133036331198	529.040268788	550.828223750708	539.29969355858
chr17	24288829	24289715	15.44443140389	19.1334350529715	14.7247788529463	18.799598080229	10.9049570388683
chr17	24298328	24301259	493.118631252774	641.926746027193	517.470799689256	463.410092677644	448.094598324408
chr17	24301310	24303088	52.9523362419086	36.3535266006458	76.7792040189343	46.9989952005724	40.6457489630547
chr17	24303273	24307459	1145.09427123127	1248.45663720639	1138.01505134914	992.618778636088	913.042312072522
chr17	24341256	24343792	376.182222051893	469.72583055045	404.931418456024	385.391760644693	385.638935283617
chr17	24345206	24346853	122.452277559414	132.977373618152	125.160620250044	102.457809537248	79.308778464497
chr17	24348070	24349791	163.269703412552	141.587419391989	128.315930004246	102.457809537248	89.2223757725592
chr17	24356341	24358348	337.571143542168	382.668701059429	346.032303044238	333.692865924064	329.131430627663
chr17	24386371	24389201	441.269468682572	444.852364981587	455.416374523268	431.450775941254	446.111878862796
chr17	24487790	24490301	512.97575734349	537.649524988498	483.814162311093	421.110996997128	454.042756709246
chr17	24550138	24554213	814.142169719345	1014.07205780749	848.778323880548	778.303360521479	857.526167147374
chr17	24563016	24564945	424.721863606975	461.115784776612	387.051329848874	305.49346880372	372.751258783136
chr17	24590400	24593182	573.650309287343	640.013402521896	516.419029771188	475.629831429792	459.990915094083
chr17	24606309	24610064	679.554981771161	861.004577383716	706.789384941423	670.205671560162	726.666682680954
chr17	24614722	24617180	468.848810475233	517.559418182878	427.018586735443	403.251378820911	438.181001016346
chr17	24625032	24626465	121.349103887707	89.9271447489659	117.79823082357	136.29708608166	118.963167696746
chr17	24662228	24667830	1066.76894054012	1230.27987390607	1135.911511513	1086.61676903723	1087.52162469442
chr17	24670159	24670783	28.6825154643672	20.09010680562	18.9318585252167	27.259417216332	7.9308778464497
chr17	24685567	24689945	839.515164168593	772.034104387399	744.653101991856	756.683822729215	770.286510836427
chr17	24693644	24694592	24.2698207775415	11.4800610317829	25.2424780336222	22.5595176962747	19.8271946161243
chr17	24694866	24696813	27.5793417926607	19.1334350529715	52.5884959033797	36.6592162564465	62.4556630407914
chr17	24768519	24770809	529.523362419086	652.450135306327	531.143808624135	462.470112773632	518.481139211649
chr17	24781447	24782044	8.82538937365144	0.956671752648574	7.36238942647315	4.69989952005724	27.758072462574
chr17	24785442	24787713	321.023538466571	266.911418988952	309.220355911873	314.893267843835	307.321516549926
chr17	24790721	24791228	22.0634734341286	16.2634197950258	23.1389381974871	13.1597186561603	14.8703959620932
chr17	24794763	24795559	33.0952101511929	13.39340453708	41.0190268046361	41.3591157765037	38.6630295014423
chr17	24805524	24809812	639.840729589729	607.486562931844	572.162835428771	635.426415111739	623.565270677108
chr17	24822802	24824696	47.4364678833765	77.4904119645345	69.4168145924612	66.7385731848128	61.4643033099852
chr17	24826093	24827304	71.7062886609179	64.0970074274544	96.7628324622186	79.898291840973	90.2137355033654
chr17	24831743	24834190	441.269468682572	456.33242601337	359.705311979117	404.191358724922	418.353806400222
chr17	24843374	24845664	490.912283909361	577.829738599738	500.642481000175	444.610494597415	507.576182172781
chr17	24855260	24861607	1307.26080097212	1474.23117083145	1301.03938864961	1196.59441780657	1273.89725408598
chr17	24872643	24875524	450.094858056223	514.689402924933	479.607082638823	453.070313733518	435.206921823927
chr17	24889231	24890565	87.150720064808	47.8335876324287	120.953540577773	93.0580104971333	72.3692603488535
chr17	24940659	24941965	183.126829503267	196.117709292958	193.525664924437	181.416121474209	191.332428045599
chr17	24985147	24988708	853.856421900777	1040.85886688165	804.603987321709	765.143641865318	812.914979261094
chr17	25014620	25015346	18.7539524190093	9.56671752648574	12.6212390168111	10.3397789441259	0.991359730806213
chr17	25017866	25018989	66.1904203023858	69.8370379433459	76.7792040189343	28.1993971203434	66.4211019640163
chr17	25022043	25025456	842.824685183712	1069.55901946111	900.31504986586	757.623802633227	815.889058453513
chr17	25030698	25034709	1007.19756226797	1254.19666772228	1049.66637823146	838.462074378211	911.05959261091
chr17	25071427	25074569	729.19779699795	789.254195935073	727.824783302775	658.925912712025	751.450675951109
chr17	25095836	25098299	549.380488509802	567.306349320604	483.814162311093	438.030635269335	522.446578134874
chr17	25149635	25154700	1530.10188265682	1904.73345952331	1551.3606291497	1494.5680473782	1472.16920024723
chr17	25217179	25218173	1.10317367170643	1.91334350529715	6.31061950840556	27.259417216332	39.6543892322485
chr17	25219840	25220473	3.30952101511929	5.74003051589144	17.8800886071491	22.5595176962747	16.8531154237056
chr17	25220775	25221165	8.82538937365144	0.956671752648574	12.6212390168111	7.51983923209158	7.9308778464497
chr17	25251395	25253544	356.325095961177	407.542166628292	368.119471323658	334.632845828075	308.312876280732
chr17	25269923	25272949	471.055157818646	592.179814889467	499.590711082107	547.068304134662	516.498419750037
chr17	25320270	25322809	738.023186371602	856.221218620473	748.860181664127	629.78653568767	694.943171295155
chr17	25324556	25327347	471.055157818646	501.295998387853	438.588055834186	593.127319431223	450.077317786021
chr17	25358295	25359964	88.2538937365144	73.6637249539402	123.057080413908	71.43847270487	74.351979810466
chr17	25376124	25378760	767.808875507675	870.571294910202	714.151774367896	649.52611367191	641.40974583162
chr17	25407660	25411760	1045.8086407777	1137.48271389915	923.453988063347	991.678798732077	1023.08324219201
chr17	25548133	25548451	3.30952101511929	0.956671752648574	5.25884959033797	9.39979904011448	3.96543892322485
chr17	25569421	25571717	180.920482159854	215.251144345929	253.47655025429	219.955297538679	238.917695124297
chr17	25611269	25612012	63.9840729589729	58.356976911563	75.7274341008667	62.0386736647555	63.4470227715976
chr17	25676290	25676988	3.30952101511929	1.91334350529715	21.0353983613519	20.6795578882518	19.8271946161243
chr17	25704959	25705347	4.41269468682572	6.69670226854002	10.5176991806759	7.51983923209158	4.95679865403106
chr17	25706523	25708670	254.833118164185	246.821312183332	268.201329107236	251.914614275068	266.675767586871
chr17	25715558	25717296	420.30916892015	460.159113023964	414.397347718632	394.791559684808	361.846301744268
chr17	25853856	25854815	25.3729944492479	20.09010680562	26.2942479516898	37.5991961604579	15.8617556928994
chr17	25863420	25866123	460.023421101581	593.136486642116	456.468144441336	453.070313733518	535.334254635355
chr17	25893367	25893829	2.20634734341286	0.956671752648574	11.5694690987435	11.2797588481374	8.92223757725592
chr17	25910523	25912040	315.507670108039	362.578594253809	364.964161569455	302.673529091686	338.053668204919
chr17	25920828	25922926	364.047311663122	457.289097766018	379.688940422401	341.212705156155	337.062308474112
chr17	25928039	25930280	511.872583671783	589.309799631521	513.263720016986	443.670514693403	523.43793786568
chr17	25932652	25934528	185.33317684668	219.077831356523	116.746460905503	184.236061186244	154.652118005769
chr17	25945273	25947145	195.261739892038	198.987724550903	219.819912876127	234.05499609885	183.401550199149
chr17	25959903	25962188	350.809227602645	465.899143539855	363.912391651387	351.552484100281	393.569813130067
chr17	25965362	25967427	269.174375896369	282.218167031329	290.288497386656	234.05499609885	236.934975662685
chr17	25967690	25972520	1181.49900239759	1382.39068257719	1168.5163789731	1028.33801498852	1068.6857898091
